review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R1ZR5IPMOF422O,2,32,42,N,N
R19MJKUOW6GE9C,2,15,26,N,N
RCLG5YC4WFV76,2,21,22,N,N
R1MLW8A8LB1YJJ,4,32,35,N,N
RADN54TI71AZL,3,29,37,N,N
RAI59NQM15CAG,5,27,28,N,N
R3EVVQY3SM8084,5,18,27,N,N
RGPHOYWM26USD,5,21,22,N,N
R2IMWGNU1BXLVU,5,20,21,N,N
R1QQRUCW9LJB6H,1,19,22,N,Y
RQJLAM4N21FK4,5,23,27,N,N
R32MNSGIGL8ZBI,5,108,121,N,N
RAG47SLYCPPT2,5,24,31,N,N
R3D3E8MK8Y0V7L,5,40,41,N,N
ROK5GB4B1E0TK,5,39,40,N,N
R3KH98QWOMDECQ,5,62,64,N,N
R1B55G0LNMNCJC,5,16,30,N,N
R21RUAIDNILBOD,5,20,34,N,N
RLBW3EGBSZLTZ,5,23,23,N,N
R3HPNZ42JCF8XO,5,25,26,N,N
R3ECI70Z9OFZD3,5,22,23,N,N
R3BNZ6LS1431NT,5,70,83,N,N
R3JAQ8ZZICTLEW,4,26,32,N,N
R303YGXDD7JSP3,5,32,38,N,N
R10R6FWU344HUL,4,27,32,N,N
R27JTP7PQOUVT3,3,27,30,N,N
R1INZCW6EV6MXK,5,20,26,N,N
RZJK2UU9Z7P8U,5,91,98,N,N
R1MWO4AXRZO78M,5,19,22,N,N
R34W2U7SUZRYKG,4,18,28,N,N
RPYRK6VBOKQEV,1,17,33,N,N
R2MFJP1B3DAZCO,4,21,21,N,N
R2G7SNBBFWNSJB,1,21,25,N,N
R31GHQS4DVNC82,5,26,28,N,N
RF4F26W7IWRMN,5,23,36,N,N
R3Q3UWS8AKC4SP,5,53,96,N,N
R3BEGP6PLF96RY,5,11,22,N,N
R3TE2CVCGKINKX,5,47,54,N,N
R21W8A1CW5NCFU,5,27,27,N,N
R39O2Y1EI0FXP4,3,26,28,N,N
R22IMG2U78FP28,5,40,41,N,N
RSVR9HKCL282D,5,26,27,N,N
R1TCZ1BLPD6AGA,5,42,49,N,N
R1625FZ1BPEZVZ,1,23,28,N,N
RO3SZGQS5BG82,1,21,24,N,N
R20TDXQ8Z7L1PL,5,23,24,N,N
R347ENHEB15S0V,5,16,21,N,N
R3PB1JA3G23UKI,5,240,264,N,N
R1MLQVFDX4JBHR,5,41,67,N,N
R3UTEYSEO8ZS29,5,35,43,N,N
R309ONWE9RQ1D4,5,19,34,N,N
R6MJGI2A6RK4X,5,26,39,N,N
R1HE775A9SDVVI,5,31,31,N,N
R33155JQWV5HV0,5,63,66,N,N
R2FPMSJOGVWVGD,5,19,23,N,N
RCA702ZL27Q9I,2,92,117,N,N
R2EQ5DBGVPLZCH,5,24,24,N,N
R1IOUUBFRF83SB,5,65,67,N,N
RWQN1HS6LTU3K,4,21,23,N,N
RL3O3DPOWNEND,2,26,29,N,N
R1Y269N8MDSU6Z,5,20,24,N,N
R3O6O97BP8DTRJ,5,23,26,N,N
RPFMXVE0NY1TT,5,37,42,N,N
R187BYTCQYT3LJ,4,16,22,N,N
R33OXZ8HNJFN3R,5,42,43,N,N
R7BT6PTD8Z0LT,5,404,415,N,N
R1CWEXQDX8OGG8,5,24,24,N,N
R2L0XVTSA7NWT4,4,23,26,N,Y
RI44X2X67KXJN,2,22,22,N,N
R3ARQWPG07U3F7,5,72,82,N,N
R199BCRALUMGRL,5,28,28,N,N
R2EQBRR7NSV3I3,3,34,34,N,N
R12JKD1310S0RY,4,53,55,N,N
R20VSZUY3ZD0KJ,4,21,22,N,N
R2NZBA07HHBT4H,5,22,23,N,N
R4QU8JPWXRUVN,4,18,21,N,N
R224ARSRNN8A01,2,22,39,N,N
R1WTUQYPQ4CBUX,5,25,33,N,N
R3J9BVQESST2PP,3,21,27,N,N
RHWYZGDP4QM07,5,44,45,N,N
R2AX5K1W0I5EDG,2,30,36,N,N
R2L71TJ1682C1S,2,15,22,N,N
R3IB84FGJC1MUD,5,18,21,N,Y
R44IVMSPIJ35L,5,100,106,N,N
R3B5MNVZOD1O3E,2,26,30,N,N
R2YD3ZO7GYI8GD,5,44,58,N,N
R38V93B8427FAB,5,34,65,N,N
R1W6R9CW2YEW8R,5,25,26,N,N
R7QERV6ZWWO2D,2,18,25,N,N
R1CS1DIZTHLHLT,5,28,28,N,N
R1W22EP3NLXNF,5,20,39,N,N
R3VKKX86RH3V0F,1,35,39,N,Y
R9MQKCW1SFZ0I,4,28,29,N,N
R266UO6LZEDF8Q,2,22,43,N,N
R3JV2I6HM4TYPV,5,23,23,N,N
R2DXZOL78QQU3E,5,42,44,N,N
RWFZEMYKOHTPI,5,13,22,N,N
R3CSSMOQKZOMV0,5,16,22,N,N
R2L3ROKK2NV5QS,4,30,32,N,N
R2PDKMJVP4O9H7,5,22,23,N,N
R41RKU5O7M9W1,4,38,38,N,N
R2EZJ700XXA8S7,5,177,208,N,N
R3NZRE6HGQ6CU5,1,26,27,N,N
R33QLXTBIJHFER,4,34,35,N,N
R1RHM1UZ7VZ99D,4,16,27,N,N
R2EWCEFEY9IJ3C,5,31,48,N,N
R31A8N0WDLDX6L,4,31,39,N,N
R1G8EIC5P52Q1M,4,20,21,N,N
R38IPMGN20RXUB,5,240,248,N,N
R29VV9DZGFUEIJ,5,26,26,N,N
RME0BLA8SHWDZ,3,17,21,N,N
R1CED2SVIHPEKO,5,70,90,N,N
R2W8F4IYZI6V3A,5,23,25,N,N
RRNLJ45GGFOTP,3,29,40,N,N
R1PBHCOEC63JPG,5,190,206,N,N
R38BE66R3AW440,5,35,35,N,N
RA79JQ93RIWG1,5,26,29,N,N
R2RGW3BD6A4JTW,5,21,28,N,N
R1L8L0HTRGVWYP,3,25,33,N,N
R1JUFXRQ9AT1FK,5,37,37,N,N
R3N9TA8IZLAW6Y,5,22,26,N,N
R3F65QWW7DXGD6,3,35,37,N,N
R1NLERU60TMLKP,5,72,74,N,N
RCXVURWIZEV6E,5,18,21,N,N
R1ZWC63G4TXC04,5,27,27,N,N
R1XKWGIM5EJDP6,5,26,31,N,N
R1L7E0SC1MHWRM,4,75,78,N,N
R10HJUGE6M87TA,5,27,28,N,N
R131QTN21B0D4D,5,21,26,N,N
R2W0D17RTCN9SX,5,46,51,N,N
R2BV9DYXXPUG1D,5,15,28,N,N
REIDHY6IE3U14,3,17,22,N,N
R2LGGPXHVUQ3UF,4,26,33,N,N
R2J3LDX22SV1CD,3,21,26,N,N
R240B1ZBUANXGW,5,123,139,N,N
R1H14OM0BFHGR8,5,27,30,N,N
R2K4ZCP6FRJDI5,2,27,38,N,N
R28IOERPFWKS9Z,5,21,34,N,N
RDGLJF2KDLSG1,4,22,24,N,N
RGDYN2U5VDXEV,1,104,166,N,N
R2C4OL1NM1OK94,3,38,40,N,N
R3J35VFNMMDJO1,5,29,32,N,N
R2OUKNS5MWB7XP,5,17,26,N,N
R2VEWPO9K5DT35,4,33,34,N,N
RNGYBV9PX4SJ6,5,79,88,N,N
R3KLH810BON70,4,27,28,N,N
R1AYAX1D44EX1C,5,35,38,N,N
RYXV17VIK0WBY,3,16,27,N,N
R2FZ1NXG1285IY,2,35,36,N,N
R1VQE3L4O19X40,5,24,24,N,N
RYFM6LLKJJDA7,4,35,38,N,N
R1NHFRD298L0HE,3,13,22,N,N
R17QMY47DKT1R7,1,41,45,N,N
R29MWH5MFV6JDN,4,40,43,N,N
RTBT4HX7JEAXY,5,34,36,N,N
R13QUF3LQUF1ZO,5,26,29,N,N
R3EB09D973D4ZW,5,21,24,N,N
RA0KYJZ5DQUV9,1,20,40,N,N
R3UX5QBA43TPKW,5,29,31,N,N
R7HS8CCD0NA39,5,29,33,N,N
R2NEYJOW2UI5GB,3,17,28,N,N
R31NZO6EVJF82W,5,53,55,N,N
R2SV94X0HE6KAS,5,206,231,N,N
R1SV4VZ44ACJD4,5,41,44,N,N
RP9UPWIMODSDZ,5,25,27,N,Y
RS2DWWWJPT7RT,5,42,75,N,N
R2TNBMOGHHH2JH,3,12,21,N,N
R275XJNR49JUZ2,5,24,26,N,N
R26XPKT10Y794V,4,26,29,N,Y
R1JWNOLL96R7EP,5,55,57,N,N
ROJ86MKLQS4BA,5,33,37,N,N
R8JIHZ9NZFDST,5,22,29,N,N
R2A6A56ZM91N07,5,30,31,N,N
R1JSAUJWL87P65,5,20,23,N,N
RV6LS1JEE3KI6,1,38,46,N,N
R9BRCBZTXK63S,5,47,52,N,N
R3143EIKWS3AUM,5,28,31,N,N
R2VPSXRQVNXC04,5,38,46,N,N
R3IRBAIMYFYB0A,5,21,21,N,Y
RMWDPXBUPY6HY,2,23,27,N,N
R174HF89LRCBXX,4,20,22,N,Y
R2O4FGENUPVU1K,5,20,23,N,N
R319EXWTMLRWZS,5,33,34,N,N
RHD0Q5J3WFTNY,5,18,21,N,N
R4565GT909AOJ,5,22,27,N,N
RYU1FRC0Y8GOG,4,22,24,N,N
R11ZHOGW76QR8A,5,42,46,N,N
R2E73YA9E9X2WG,5,23,23,N,N
RNUYN7ABX8RPV,5,26,26,N,N
R2TU2HRSVTC4D,5,27,27,N,N
R2SR0EF1PWRGN0,5,262,393,N,N
R2FZGQVKOH7Y4S,5,17,22,N,N
RD6BYGYHZXECG,4,44,51,N,N
RM8AEIP4BGS0Y,5,21,23,N,N
RHKBZ3UKWXXZG,5,36,43,N,N
R10OJ9RW7IQSBG,5,26,26,N,N
R1JFLVK46R85XY,4,25,28,N,N
R3HT7RUMAJYJSW,4,44,46,N,N
R1S4WNL1TMZMFK,5,24,25,N,N
R1N0NATXS2MOZR,4,19,22,N,N
R2PJHZ6SQHSZ4M,3,37,45,N,N
R137M0WFAY8YOL,3,26,40,N,N
RQWEKRE5NS33D,5,95,102,N,N
RI6VSUXZCG6FH,5,22,24,N,N
R1PALR2ZB9ZERH,5,40,50,N,N
R27VI8UAQTI1L,4,170,176,N,N
R1ZU5A32M0UUO1,5,20,22,N,N
R3RQLN4L7MZCZ6,3,22,25,N,N
R19H4C273X481E,5,19,22,N,N
RULQJ1RBVJ6BF,4,26,27,N,N
R2GC11UOL8EQKJ,5,23,28,N,N
R1G7R28PPW3PW,2,21,24,N,N
R11WX70V3VJTZU,1,34,40,N,N
R1Y4X7ITFSCYFD,4,18,23,N,N
R2B7FWQITYSQC0,5,21,26,N,N
R27SHA7DQ9F2H4,5,42,48,N,N
RP0Z4XBT3K7WC,3,24,28,N,N
RZIWVU6F1RFT1,5,27,34,N,N
RFP9NJGWREVA9,4,22,28,N,N
R32T92JDRP41K5,5,16,23,N,N
R1BGPNL2LM8E92,5,25,47,N,N
R298C231EK7BKY,4,27,30,N,N
R26KNLM8A3JATY,5,19,36,N,N
RVJVE55RYIHQG,4,26,27,N,N
R1Z6OGM9AXVQ2Y,5,12,21,N,N
R2D0D3TGSN26RZ,5,18,33,N,N
R2IWKV5N9RY82O,5,20,21,N,N
R1NFZLJEQWJ5Q,5,14,21,N,N
RLNBFTKSUA3YA,5,39,42,N,N
R1JCPIV84RB9GT,3,31,38,N,N
R24V8DOWT5Q9UC,4,103,119,N,N
R3O44UYRXG3HDW,3,51,65,N,N
RPGX0NEVHSQ2K,5,71,117,N,N
R13JIR3O55LTYU,5,43,78,N,N
R1686KUIBC8Y1G,5,77,82,N,N
R3DBU7WFKKOJDO,5,19,21,N,N
RMNIN1CQLETKB,3,24,28,N,N
R3L42WA9CUJJQ8,5,17,33,N,N
RW5D8S2B9GOEI,3,30,33,N,N
R10ATZS80C1Q20,5,15,30,N,N
RZ1NMOTPSAKZ4,5,43,50,N,N
R1UEP2H007U9T3,4,36,37,N,N
R1VFXF6Q0DJSU2,5,85,95,N,N
ROEYVS7FGN2CD,4,20,24,N,N
R3DRL3HVDAVN6L,4,102,104,N,N
R2RUCUVZ9ZOFQD,5,30,31,N,N
RUAEFHPJRKNM,4,47,53,N,N
R2RZSWRR0662LH,5,27,27,N,N
R3S1IUDY30U9CA,2,19,26,N,N
R2A6TYWBW8CX5K,5,72,79,N,N
R2UPBCDJ9C6N3N,1,42,44,N,N
R1QA4A1U3UDVUI,5,20,21,N,N
R15R2WGI04LMI,1,21,23,N,N
R351YOHKJ5AZ4L,5,78,80,N,N
R3GV77TRFMUP0N,5,20,22,N,N
R1GBAEWZN9SYK4,2,46,53,N,N
R2UYW7QAL641FW,2,23,24,N,N
R39SPWTYXACO49,4,30,32,N,N
RVQ0EIV4UFIYN,5,19,21,N,N
R1ZBWAYIFZYY8X,4,19,24,N,N
R1SY2P0EM5FETV,5,29,36,N,N
R1V67IP7BS5D2W,4,19,23,N,N
R1WGUIOQ8JHV4B,5,26,29,N,N
R2RRSN9SYTV84Z,4,20,21,N,N
RSTGY2VZNZ2T6,5,27,28,N,N
R1MT80F52SVS3N,5,29,39,N,N
R29S9YO6I5XI6W,5,51,53,N,N
R2KD38V3DCPEJ5,5,28,32,N,N
RWAKYW3ZDS4O8,5,24,25,N,N
R2QFQX7I2NXYS7,5,23,25,N,N
R1I9EDE4NNMYH,5,23,30,N,N
R2XDFZGFLPBN1N,4,71,82,N,N
R9A4ZEVBEML19,1,18,21,N,N
R2I73RG1RXIVE3,4,67,69,N,N
RR93C8KXTCRMW,4,23,24,N,N
RGS3B9IPKNZZV,5,32,36,N,N
R1CH1ZYIY3UD2G,3,33,35,N,N
R2GYIIG2HL2KZU,4,32,35,N,N
R3S9X2GIHKSJ07,5,224,241,N,N
R3I2AU8CRNEB23,5,26,33,N,N
R1TGIMRCPQFSGL,5,13,25,N,N
R1OGIRQ48HEF5,4,63,67,N,N
R2A2ATT2VP0P6S,3,23,29,N,N
R3VLNWUHFF07X2,5,55,57,N,N
R1PS5DYWJEZ9GJ,4,13,22,N,N
R2HF9JRZHGIU5C,4,41,45,N,N
R2RBH6O2ZJAAUC,3,16,25,N,N
R2Z4C4ONU6OFSR,5,20,23,N,N
R17B616CNC4Y2W,1,28,33,N,N
R1D2Q856H2R8CJ,5,25,25,N,N
R33416IT4FC7CL,5,92,96,N,N
R223CAOGUPJA9N,5,27,32,N,N
R12PTGWEBOYO49,5,34,35,N,N
RWQYKNA552PIO,2,14,21,N,N
RFU1WE1P6D1FG,1,11,21,N,N
R1PXP4P8I3PWKT,5,42,43,N,N
R1WZ3P00PY5X9T,5,20,23,N,N
R32TDIT8NG97J0,5,25,30,N,N
R2E7A4OYU0943V,5,31,31,N,N
R3LBELRO9NXUSW,1,14,22,N,N
R38DNSP6MNBDX9,5,99,115,N,N
RDKNDDVB58D3C,5,26,36,N,N
R3AZT83M71S8FB,4,23,39,N,N
R1MNMZG5D8XA72,5,36,37,N,N
R17B7UDFIGEWP6,3,25,29,N,N
R7X80R47XBIG6,5,24,28,N,N
R2M4DHCB2TDTKY,3,17,23,N,N
R1OSSRMXKS97DU,5,32,47,N,N
R3OSN35YM3GIKF,2,25,28,N,N
RNBV10CY29GIO,5,24,25,N,N
R1O8L7U0JX4TQA,5,31,33,N,N
R1JEUYF2RJ9K9V,4,28,30,N,N
R3VT4JM2Q10ZAZ,5,33,35,N,N
R1BKVLIHME8SBY,1,40,46,N,N
R9DBI6E5HJZZO,4,23,29,N,N
R2BFE9ELOFCT96,5,89,91,N,N
R2PQO0Y6IOK9D5,5,20,23,N,N
R1JZC7ZYW54BAX,4,26,27,N,N
R1ZVQZRXUFNEPC,5,12,21,N,N
RU299QJ2EDJ4G,2,86,87,N,N
R2OHAU42OWY0YT,3,60,61,N,N
R3JZ4CM9PEPRT2,5,26,29,N,N
R1K6ICVHPVEP0Z,5,22,23,N,N
R717WY0W8N7MX,4,29,32,N,N
R3E8YCKN72Q5F,5,21,22,N,N
R2RV7Q241GZ3IS,4,25,26,N,N
R6PLEMFG53JKG,5,102,107,N,N
R3OR2ZKG78XOHP,5,21,23,N,N
RM7ZO1D2ANX3U,5,44,54,N,N
R1DI4CLZA6KKJY,4,22,23,N,N
RQEY4GL51Y274,4,130,134,N,N
R3HMWJD0UHUNW3,1,20,21,N,N
R2HDOMWBNJT1S8,5,29,36,N,N
R2RIUN60LFHPFD,5,36,40,N,N
REOPW1UZ9XVNZ,3,39,42,N,N
R165XXS3WGN13G,4,56,64,N,N
R2520J3DIWKC8V,2,42,45,N,N
RX094O17ZW211,5,29,30,N,N
R28PQPDARQ9ITI,5,71,78,N,N
R29UMV78JDNUIH,5,33,43,N,N
RQFNTLKX54FYT,1,13,21,N,N
R1C4Y35BPN5AP5,5,21,27,N,N
R338PKOPH0HON0,5,28,32,N,N
RZUUFLFP6UGBG,5,39,40,N,N
RT9O9HDM1GSKJ,5,22,24,N,N
RQ8P9SZWNF9YE,5,31,36,N,N
R2JQCHB4NUCEB7,5,19,22,N,Y
R3F3TFQJBVZIGL,4,18,22,N,N
RE2GR4D8ZL6CN,5,21,37,N,N
REX621PBDUD50,5,29,29,N,N
R3DZJBXOUANNG3,1,31,39,N,N
RAOQD8I2005IQ,5,41,48,N,N
R3MNIT54JTGUKK,5,18,24,N,N
R2JOB9DCMCZYZ,5,21,22,N,N
R26QURSS2VR3Z9,4,23,23,N,N
R3E3H6E4TC5E1X,5,66,71,N,N
R3AXLVPTVQTKYF,2,28,30,N,N
RMKDAJ83VOQ9P,3,21,25,N,N
R2YI5UTML9B15H,2,22,25,N,N
RJ8OC1BHO0LAP,5,26,33,N,N
R22G4EO437DU0B,5,22,24,N,N
R51NCD34N4GVU,5,100,106,N,N
R23IXC01VNUJFN,5,58,60,N,N
R1GCKP4E4J0VLG,3,25,29,N,N
RZOTZ8QWTFFUG,2,12,24,N,N
R21KQ7F1EW3T8B,5,60,67,N,N
R3NK3BL4FGHJ19,4,22,23,N,N
R70UN79NKM3KN,1,13,26,N,N
R1NPDFYEFCUEGH,5,37,42,N,N
RN8T92ZJ88W9J,2,38,44,N,N
R1CZOMNMWNEU6L,4,105,111,N,N
R3EBFUSBSS7YFK,1,20,34,N,N
R2RVNSCYOVUD3L,4,31,35,N,N
R31NST0D9TTSXH,5,21,24,N,N
R1FFZX4W56DNW3,5,45,47,N,N
R2OP58I7QJOFB7,5,46,61,N,N
R2W9480CI8AZYG,5,20,22,N,N
R226GF9FYQYXK0,5,24,25,N,N
RAT76H9GM2CH4,1,24,41,N,N
R2IIU9CVAR1FMS,5,18,23,N,N
R1MCSCWT9RT9AJ,5,34,41,N,N
R3F2P7N5DNBE5W,5,19,21,N,N
R1YPDBT86O48CB,2,26,34,N,N
REC3PSRPDRGQR,4,32,35,N,N
R1VRQ5W7VU0P17,5,28,30,N,N
R21XPNEB8PDG5S,5,20,23,N,N
RZKJZ9D2EFFOR,5,26,28,N,N
R3AHO02EEWWUKW,3,40,42,N,N
R3KPPXWLTYV90A,5,40,49,N,N
R3PN5PT9CJQPZJ,5,105,111,N,N
R5MTZ957B1WO9,2,32,35,N,Y
R1PQRB0W0PUJBC,5,104,109,N,N
RHD3OVC9U5A02,5,23,27,N,N
RFGN20VN5XO2R,5,27,35,N,N
R2NAD6OTYANG1Q,3,21,24,N,N
R3PTY27DB4RMKG,5,38,42,N,N
RRII626UC0EKL,4,28,30,N,N
RHL31XMCJBAPY,5,93,94,N,N
R2QQUREUISTWXB,3,20,23,N,N
R1LIU7RPADJBUC,5,31,32,N,N
R2F0ZHW7Q0B47O,3,28,28,N,N
R270RKGWGJF3A,4,19,24,N,N
RU78OXXD4XV4X,5,25,27,N,N
R1RNX8IRO1O0OX,5,22,25,N,N
R2OPD2GLZVP99E,5,85,93,N,N
RXKE7Y26KRSBA,4,18,32,N,N
R10EV3YO1KX6UJ,5,47,73,N,N
R2P9QJH1QM4G3C,1,17,26,N,N
R3IRB50PFUORCB,4,20,22,N,N
R2UPZLE334PPEW,1,104,112,N,N
R1P0LVK4JN8MG5,4,37,43,N,N
R2I0WF4K40AIYE,5,39,42,N,N
R2N6JOL5HEFC5G,5,16,22,N,N
R1OLIOJ6DAPR2Y,5,16,21,N,N
R1NESK8O7XXWT,5,22,25,N,N
R3G0SWX06O0YBL,5,14,22,N,Y
RYRPEIE53W1JV,1,18,23,N,N
R1H9ASFYNVNE1Q,3,13,21,N,N
R3K2QBVGYQKJ62,3,15,26,N,N
R3JI1HBUQX9SWP,5,20,23,N,N
R1KDD32MF77ZS3,4,51,57,N,Y
R1DOTB803QAUZ5,5,24,27,N,N
R3EIMXZHYO78EM,4,69,78,N,N
R1QMJPAXXIXEKA,5,26,26,N,N
RW6O44JNY0VO,5,84,96,N,N
R2FVZDTDPHM4MI,5,22,22,N,N
R1VAFS5119KTL6,5,20,21,N,N
R6DAXY9W826F7,4,31,34,N,N
R19NVYQLYE39UD,4,62,74,N,N
R7ILAWJ2HQGAB,4,29,31,N,N
R1MWAVRZ8DS60B,5,31,33,N,N
R3KNMATTIIEXLC,2,21,26,N,N
R2EX5ZIJTK3HLH,5,21,23,N,N
R1YT8VW6A8INV0,5,46,47,N,N
R3E62ISNB1TQ04,5,23,28,N,N
R39ZQI3RMTLG76,5,31,32,N,N
R1ZKGHA86K2UJ1,5,52,54,N,N
R28U6EHK8LQ3N0,5,22,24,N,N
RQ0TUBJ8V92AC,4,23,30,N,N
R3EM34RJ57UGUA,5,28,28,N,N
R20WAERQSZHNUK,5,19,22,N,N
R1OE34373E1AT7,5,27,28,N,N
R12SMP1WM2582P,2,88,104,N,N
R1JD2GKBXELR2E,5,41,45,N,N
R1V3U5WL329WKI,5,25,29,N,N
R2RFSOACWIF965,5,40,40,N,N
R39I0IORLDI8PG,5,24,33,N,N
R29IHCCUJQHAQ5,3,20,26,N,N
R3EV3PID02F6EZ,5,22,24,N,N
RO4VO6YML2FN,3,21,24,N,N
R2QB9AK09Q5QUN,5,22,30,N,N
R3RCFBUD9VKQWV,4,21,21,N,N
R2UDIJOB51B5SR,4,32,33,N,N
R1WG2P1EYHJEOX,3,23,26,N,N
RPVQ2WPIGOMMT,5,20,22,N,N
R33JJ4LX79PNVO,5,20,22,N,N
R2AI6CQTSKH6R8,5,34,38,N,N
R3H88B887ZGCMH,5,35,58,N,N
R27NHM38I9MP89,4,22,24,N,N
R3693CXODKS9R2,5,19,21,N,N
R2XYWVKMM4GNYH,5,20,21,N,N
RUNGC62V0DSI9,5,39,57,N,N
R1FWNS5Z73GPRZ,4,32,36,N,N
RN8CGWAA3U6ZC,5,32,32,N,Y
R1X3U8M48EQJ4B,5,21,22,N,N
R2PGZW6JCJ3NKN,5,36,40,N,N
R7OKH2PKO23TI,3,25,38,N,Y
R3GL2NLMGW7N8Z,5,37,39,N,N
R2IGY6VT59AIEB,5,15,21,N,Y
R2RRIGT98QZ843,5,21,22,N,N
R3RJSDJKFUJWNQ,5,48,54,N,N
R2KYEKZ472GV6D,3,43,51,N,N
R2JYNY9RO8QJPC,5,115,121,N,N
R6IT7B6AJ1B3O,1,25,28,N,N
R2T6A3Z2WHIMZH,5,30,39,N,N
R30Q36QU8J0PGJ,4,22,23,N,N
R3URPWH3RH3JKW,4,20,21,N,N
R2NEHKNP29UQQ9,1,43,53,N,Y
R3UQH336CTX8C3,5,18,23,N,N
R1X1FS2J2DXM3M,5,26,31,N,N
R1LP63FBWQGEJO,5,21,21,N,N
RNEUJ8W7MOCUC,2,18,23,N,N
R4WOJ3GRWTD2N,1,39,41,N,Y
R3VQW2YMIVH9K3,4,29,30,N,N
R1KVAQ5BF5I6TZ,5,67,70,N,N
R1HFHZ1CTKMYPK,4,20,27,N,N
R25M4Q3UJY8JFN,4,14,21,N,N
R34J20UJ1TK4QM,5,26,27,N,N
R2YYIIYBV4N1UN,1,15,21,N,N
R10OKBLWFNIHQJ,5,32,32,N,N
R2ZOQLWN0BVMG2,5,26,29,N,N
RE3OSWP4BK4WF,5,20,22,N,N
R1CQ4VEI3MYA6M,4,34,35,N,N
RH9RY1I3E5CSH,4,17,22,N,N
R3RNMMN8SWX3PP,4,38,40,N,N
RIIRB0TAKP468,5,19,21,N,N
R30900K3A78R4R,5,24,26,N,N
R1QLBN3LBC59OR,5,117,130,N,N
R1TOBSQ9VSH1KJ,5,12,24,N,N
R3KI3FMAP3C8R6,3,25,29,N,N
R2A9TLJCBHXHT7,5,29,29,N,N
R2OH2N053R4VIJ,5,34,37,N,N
R1COKP1K1LD0PR,1,15,22,N,N
R114RXQPYF5OQM,4,17,23,N,N
R24U3I85URQRF1,4,21,22,N,N
RBTMTMQT1MRYS,5,32,35,N,N
R1EH4CLZZRB9HT,5,84,91,N,N
R28W1V7F5MSEF4,5,93,99,N,N
R1DH5FG3339U4X,5,19,23,N,N
R2ID4Q866MMJS,5,33,33,N,N
R10QBRDYTBL88A,3,26,34,N,N
R1QJPHKOLWTBTH,1,13,26,N,N
RPOHABK75M4Z,5,40,44,N,N
R3IXW5F41CB80D,3,22,32,N,N
R3KJ0JXGG5TBG5,5,27,31,N,N
RBB0HUHK3AYO5,5,26,27,N,N
RPAYQUIV92068,5,28,32,N,N
R31HWZNQGQULLD,5,25,26,N,N
R1LDC823ENSOH,5,132,146,N,N
R1DJ46ZPQWJGO0,2,30,34,N,N
R3S5C2Q795VIL,5,28,31,N,N
R2RC5I0B7QVC8O,5,30,30,N,N
R1UQ34O2HAUDXV,5,33,44,N,N
R3B166IT8FV239,5,61,92,N,N
R1BDX5WLAOEWG1,5,27,28,N,Y
RNCIRWGV5X6LM,5,36,38,N,Y
R3I5C05M6R44RR,4,39,49,N,N
R2L67URXP20TS2,5,20,21,N,N
R2VH2KO1XE67NG,5,19,22,N,N
R2EEZG4W74DQZI,5,20,33,N,N
R2P2TUGE0YHO3I,5,21,22,N,N
RV9TOVX1VDXA,5,25,27,N,N
R12LV9URSH80BP,5,17,21,N,N
R24GB8181MENDM,4,16,30,N,N
R3MB0AROH792A1,5,83,90,N,N
R1UVH4NI8GQPI6,2,25,27,N,N
R1KKMQ87B2X948,1,18,32,N,N
R2NCSGS4ASQ6X0,5,20,22,N,N
R3QPE848JY3J5W,3,19,27,N,N
RA7KCU871BA8T,5,145,166,N,N
R3HKOV3UYIYYI,3,19,28,N,Y
R3RA4LM5COEY6V,5,22,33,N,N
R2AD954QRL3CDC,5,99,103,N,N
R1078FP2PAJCOX,5,16,21,N,N
R2BIISI5LDHYF9,2,49,54,N,N
R6IRT8J6JOXZP,4,24,24,N,N
R1EYKZDTCYPH5K,5,194,200,N,N
R2RYZOBUV19A5V,2,31,32,N,N
R3W3Q55NBZJWKT,5,16,21,N,N
RUJOQJO0FR0LK,5,14,27,N,N
R3R9KV818XTITK,5,23,23,N,N
R2IA2BGQYPSX5K,5,52,65,N,N
RCV2XC18QDV34,3,23,30,N,N
RLKBBPMT32NHI,5,17,23,N,N
R1PQ6NNNZU44XV,5,85,86,N,N
R2NGLE1MZB9PQ4,5,22,28,N,N
RVAMKV28BNYHY,1,22,22,N,N
R9E2P1WNQMYFG,3,20,29,N,N
R123PQRFNCLE04,4,28,31,N,N
R18X3BAULEVDW1,5,17,23,N,N
R3GSFFB4WUF3FH,5,15,26,N,N
RP3NSMDEIFVDG,4,199,208,N,N
R1UFQMG72M0F2K,5,26,35,N,N
R2QR40NTJPX3VM,5,38,43,N,N
R1HE4YHB9J6DJP,5,22,23,N,N
R1ZHEM1TX6R4K2,4,110,110,N,N
RG43L455P2JPS,5,217,233,N,N
R3LU8IZEGSHBCM,5,23,24,N,N
RLTS3MFFFFPFB,5,20,21,N,N
R16BGOP3R0RX4I,5,18,22,N,Y
R3BH8WCBVS90GB,2,36,40,N,N
RCX26FW1DDJKT,1,15,22,N,N
R2X6APYTV5UA9S,5,28,30,N,N
R1JT4IILMKONHM,4,22,22,N,N
R1WCIORPTRGWYS,5,24,24,N,N
R2HOYVJYSZT8PJ,4,48,53,N,N
RSRX9S82IPS5R,5,11,21,N,N
R2HNIO4LNKSDG1,5,101,106,N,N
R2I34K8R04G6BJ,3,27,28,N,N
